VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
Car1	1698757293495	214.719	-115.639	-0.723638	0.964336	0.000112765	0.000261159	-0.26468	0	0	0	1	0	3050.78	5.74118	img_Car1__0_1698757293495227000.png
Car1	1698757293594	215.199	-115.923	-0.723723	0.96448	0.000111107	0.000577061	-0.264156	0	1	0	1	0	2517.21	5.83315	img_Car1__0_1698757293594196800.png
Car1	1698757293692	215.701	-116.197	-0.723701	0.966551	-0.000930711	0.000781	-0.256471	0	1	0	1	0	2083.93	5.79319	img_Car1__0_1698757293692315000.png
Car1	1698757293792	216.215	-116.439	-0.723593	0.97097	-0.00273906	0.000816717	-0.239185	0	0	0	1	0	1772.35	5.67612	img_Car1__0_1698757293791376800.png
Car1	1698757293890	216.713	-116.658	-0.723499	0.974466	-0.00320026	0.00055395	-0.224513	0	0	0	1	0	1537.9	5.5224	img_Car1__0_1698757293890050500.png
Car1	1698757293990	217.222	-116.9	-0.723397	0.975013	-0.00193236	-0.000131398	-0.222137	0	0	0	1	0	1369.57	5.3194	img_Car1__0_1698757293990041700.png
Car1	1698757294088	217.683	-117.12	-0.723311	0.975109	-0.00112372	-0.000644385	-0.221722	1	0	0	1	0	1305.03	5.09395	img_Car1__0_1698757294087789600.png
Car1	1698757294186	218.151	-117.344	-0.723242	0.975099	-0.000625044	-0.00102023	-0.221765	1	0	0	1	0	1499.27	4.90623	img_Car1__0_1698757294186370500.png
Car1	1698757294286	218.588	-117.554	-0.722484	0.975118	-0.000380036	-0.00108061	-0.221683	1	0	0	1	0	1919.38	4.81986	img_Car1__0_1698757294285986300.png
Car1	1698757294385	219.023	-117.762	-0.722798	0.975118	-0.000197958	-0.000834715	-0.221684	1	1	0	1	0	2327.36	4.86082	img_Car1__0_1698757294385000800.png
Car1	1698757294486	219.465	-117.963	-0.723019	0.976007	-0.000574539	-0.000275924	-0.21774	1	1	0	1	0	2684.34	4.96227	img_Car1__0_1698757294485903000.png
Car1	1698757294585	219.91	-118.137	-0.723354	0.978672	-0.00172998	0.00037798	-0.205421	1	0	0	1	0	3008.24	5.12909	img_Car1__0_1698757294584719000.png
Car1	1698757294684	220.406	-118.323	-0.723965	0.980878	-0.00183869	0.000900222	-0.194613	1	0	0	1	0	3306.34	5.33342	img_Car1__0_1698757294683724200.png
Car1	1698757294784	220.892	-118.522	-0.723976	0.981069	-0.000768599	0.00104183	-0.193656	1	0	0	1	0	3583.73	5.55329	img_Car1__0_1698757294784149200.png
Car1	1698757294884	221.413	-118.735	-0.723996	0.981148	-0.000205287	0.00122603	-0.193256	1	0	0	1	0	3855.83	5.79962	img_Car1__0_1698757294883668100.png
Car1	1698757294982	221.944	-118.951	-0.724017	0.981229	9.90497e-05	0.00138508	-0.192841	1	0	0	1	0	4111.93	6.0473	img_Car1__0_1698757294982515300.png
Car1	1698757295082	222.497	-119.177	-0.724038	0.981244	0.000278561	0.00151885	-0.192763	1	1	0	1	0	4361.09	6.30152	img_Car1__0_1698757295081899700.png
Car1	1698757295180	223.081	-119.403	-0.724047	0.98212	-0.000304395	0.00173083	-0.188246	1	1	0	1	0	4607.05	6.5406	img_Car1__0_1698757295179721900.png
Car1	1698757295281	223.691	-119.608	-0.724046	0.984617	-0.00172995	0.00202284	-0.174705	1	0	0	1	0	4843.9	6.79913	img_Car1__0_1698757295281504600.png
Car1	1698757295382	224.343	-119.836	-0.724049	0.985413	-0.00125223	0.00196963	-0.170163	0	0	0	0	0	4806.57	6.88049	img_Car1__0_1698757295381552200.png
Car1	1698757295481	224.989	-120.065	-0.723886	0.985463	-0.000709564	0.00129384	-0.169886	0	1	0	2	0	4259.55	6.9283	img_Car1__0_1698757295480870000.png
Car1	1698757295582	225.647	-120.286	-0.723907	0.986259	-0.000952929	0.00140893	-0.165197	0	0	0	2	0	3155.96	7.28314	img_Car1__0_1698757295581294200.png
Car1	1698757295683	226.345	-120.516	-0.724015	0.986868	-0.000734251	0.00177102	-0.161519	0	0	0	2	0	2332	7.54857	img_Car1__0_1698757295683131700.png
Car1	1698757295786	227.07	-120.76	-0.724014	0.986929	-0.000326006	0.00170035	-0.161144	0	0	0	2	0	1779.57	7.68327	img_Car1__0_1698757295785633300.png
Car1	1698757295888	227.814	-121.009	-0.723921	0.986935	-0.00010508	0.0013283	-0.161114	1	0	0	2	0	1582.45	7.70617	img_Car1__0_1698757295887507200.png
Car1	1698757295989	228.53	-121.249	-0.723812	0.986936	-4.49859e-06	0.000916301	-0.161111	1	0	0	2	0	1738.64	7.72091	img_Car1__0_1698757295988847000.png
Car1	1698757296091	229.302	-121.508	-0.723749	0.986936	6.13393e-05	0.000676602	-0.16111	1	0	0	2	0	2054.5	7.80207	img_Car1__0_1698757296091304100.png
Car1	1698757296195	230.061	-121.763	-0.723763	0.986937	0.000117527	0.000714838	-0.161107	1	0	0	2	0	2316.96	7.94744	img_Car1__0_1698757296194357200.png
Car1	1698757296296	230.811	-122.014	-0.723805	0.986937	0.000163567	0.00086042	-0.161103	1	0	0	2	0	2533.47	8.13207	img_Car1__0_1698757296296414300.png
Car1	1698757296398	231.624	-122.287	-0.723846	0.986938	0.000196421	0.00100616	-0.161097	1	0	0	0	0	2555.04	8.18079	img_Car1__0_1698757296397894600.png
Car1	1698757296501	232.408	-122.55	-0.723751	0.986938	0.000143328	0.000668714	-0.161096	1	0	0	1	0	2506.47	8.14335	img_Car1__0_1698757296500863000.png
Car1	1698757296604	233.202	-122.816	-0.723628	0.986938	7.25504e-05	0.000236979	-0.161098	1	0	0	1	0	3002.95	8.02618	img_Car1__0_1698757296603980500.png
Car1	1698757296706	233.995	-123.082	-0.723556	0.986938	2.99622e-05	-1.9204e-05	-0.1611	1	0	0	1	0	3439.03	8.0111	img_Car1__0_1698757296706055300.png
Car1	1698757296809	234.767	-123.341	-0.723572	0.986938	3.88156e-05	3.91404e-05	-0.1611	0	0	0	1	0	3255.66	8.04056	img_Car1__0_1698757296809293600.png
Car1	1698757296911	235.554	-123.605	-0.72358	0.986938	4.26163e-05	6.5999e-05	-0.161099	0	0	0	1	0	2698.54	7.98283	img_Car1__0_1698757296911007900.png
Car1	1698757297015	236.3	-123.855	-0.723519	0.986938	7.32023e-06	-0.00014771	-0.161101	0	0	0	1	0	2281.57	7.83054	img_Car1__0_1698757297014753500.png
Car1	1698757297120	237.064	-124.111	-0.723418	0.986937	-5.11001e-05	-0.0005044	-0.161105	0	0	0	1	0	1970.1	7.61584	img_Car1__0_1698757297119560100.png
Car1	1698757297222	237.849	-124.375	-0.723309	0.986936	-0.000113722	-0.000888366	-0.16111	1	0	0	1	0	1898.1	7.36602	img_Car1__0_1698757297222354400.png
Car1	1698757297324	238.564	-124.615	-0.723235	0.986935	-0.000156554	-0.0011517	-0.161116	1	0	0	1	0	2184.17	7.15439	img_Car1__0_1698757297324185600.png
Car1	1698757297428	239.258	-124.847	-0.723226	0.986934	-0.000161269	-0.00118149	-0.161121	1	0	0	1	0	2667.89	7.04073	img_Car1__0_1698757297427872900.png
Car1	1698757297530	239.92	-125.07	-0.723292	0.986934	-0.000123163	-0.000948427	-0.161123	1	0	0	1	0	3095.42	7.03891	img_Car1__0_1698757297530134600.png
Car1	1698757297635	240.604	-125.299	-0.723715	0.986934	-1.90341e-05	-0.000390056	-0.161123	1	0	0	1	0	3474.74	7.11206	img_Car1__0_1698757297634225800.png
Car1	1698757297736	241.315	-125.538	-0.728084	0.986933	0.000375502	0.00189104	-0.161119	1	0	0	1	0	3824.66	7.23939	img_Car1__0_1698757297736333300.png
Car1	1698757297834	242.037	-125.78	-0.732773	0.986927	0.000764347	0.00423291	-0.161112	1	0	0	1	0	4135.84	7.39635	img_Car1__0_1698757297833778000.png
Car1	1698757297946	243.15	-126.153	-0.741831	0.986915	0.00119271	0.00665171	-0.161101	1	0	0	1	0	4464.64	7.59802	img_Car1__0_1698757297935318600.png
Car1	1698757298067	243.655	-126.322	-0.748179	0.986915	0.00122132	0.00674844	-0.161097	0	0	0	1	0	4273.76	7.81546	img_Car1__0_1698757298067459800.png
Car1	1698757298171	244.435	-126.584	-0.757871	0.986915	0.00123539	0.00679681	-0.161092	0	-1	0	1	0	3491.47	7.9232	img_Car1__0_1698757298170967700.png
Car1	1698757298272	245.204	-126.855	-0.767262	0.986107	0.00187361	0.0064376	-0.165975	0	-1	0	1	0	2852.89	7.88304	img_Car1__0_1698757298272139900.png
Car1	1698757298375	245.923	-127.143	-0.776024	0.983573	0.00332928	0.00567771	-0.180392	0	0	0	1	0	2389.69	7.75272	img_Car1__0_1698757298374733500.png
Car1	1698757298476	246.653	-127.437	-0.78762	0.98231	0.00338679	0.00641439	-0.18712	0	0	0	1	0	2053.05	7.5481	img_Car1__0_1698757298475738300.png
Car1	1698757298577	247.392	-127.729	-0.80148	0.982174	0.00298235	0.00812219	-0.187775	1	0	0	1	0	1872.11	7.30151	img_Car1__0_1698757298576553700.png
Car1	1698757298677	248.075	-128	-0.81418	0.982153	0.00272054	0.00975302	-0.187808	1	0	0	1	0	2029.57	7.06173	img_Car1__0_1698757298677462700.png
Car1	1698757298778	248.72	-128.256	-0.828432	0.982148	0.00255213	0.0103817	-0.187808	1	0	0	1	0	2478.61	6.89374	img_Car1__0_1698757298778327600.png
Car1	1698757298879	249.387	-128.521	-0.845454	0.982147	0.00231219	0.0104698	-0.187809	1	1	0	1	0	2915.59	6.84075	img_Car1__0_1698757298878912800.png
Car1	1698757298980	250.027	-128.762	-0.861592	0.98303	0.00158925	0.0108931	-0.183113	1	0	0	1	0	3296.22	6.87291	img_Car1__0_1698757298979564600.png
Car1	1698757299080	250.676	-129.004	-0.877834	0.983621	0.00159183	0.0112913	-0.179887	1	0	0	1	0	3639.24	6.97056	img_Car1__0_1698757299079867500.png
Car1	1698757299179	251.303	-129.241	-0.893493	0.983659	0.00188223	0.0116171	-0.179657	1	0	0	1	0	3952.82	7.10699	img_Car1__0_1698757299179172500.png
Car1	1698757299279	251.991	-129.501	-0.907688	0.983674	0.00209766	0.0106428	-0.179635	1	0	0	1	0	4245.75	7.27114	img_Car1__0_1698757299278641600.png
Car1	1698757299378	252.666	-129.756	-0.92233	0.983683	0.00216153	0.0100055	-0.17962	1	0	0	1	0	4522.33	7.45567	img_Car1__0_1698757299378197800.png
Car1	1698757299477	253.358	-130.017	-0.937462	0.983698	0.00209671	0.00938972	-0.179571	1	1	0	1	0	4786.18	7.64956	img_Car1__0_1698757299476812700.png
Car1	1698757299576	254.068	-130.275	-0.950325	0.984349	0.00188823	0.00981923	-0.175944	1	0	0	0	0	4876.82	7.74884	img_Car1__0_1698757299576024400.png
Car1	1698757299675	254.761	-130.529	-0.962839	0.984545	0.00203929	0.00945247	-0.174867	1	0	0	0	0	4711.76	7.7238	img_Car1__0_1698757299674643000.png
Car1	1698757299774	255.486	-130.794	-0.976133	0.984565	0.00223984	0.00927799	-0.174757	1	0	0	2	0	4478.88	8.04885	img_Car1__0_1698757299774170100.png
Car1	1698757299872	256.228	-131.066	-0.990214	0.984543	0.00235959	0.00984869	-0.174851	1	0	0	2	0	4446.54	8.3949	img_Car1__0_1698757299871950300.png
Car1	1698757299970	256.999	-131.348	-1.00137	0.984529	0.00232994	0.00880461	-0.174986	1	0	0	2	0	4441.08	8.7235	img_Car1__0_1698757299969683300.png
Car1	1698757300067	257.787	-131.637	-1.00637	0.984556	0.00167413	0.00500877	-0.174989	1	0	0	2	0	4424.62	9.05636	img_Car1__0_1698757300066675000.png
Car1	1698757300163	258.636	-131.949	-1.01414	0.984572	0.000772833	0.0018657	-0.174967	0	0	0	2	0	4238.87	9.37628	img_Car1__0_1698757300163389700.png
Car1	1698757300259	259.484	-132.26	-1.01412	0.984562	0.000719664	0.000935977	-0.175031	0	0	0	2	0	3411.25	9.66797	img_Car1__0_1698757300259213400.png
Car1	1698757300355	260.349	-132.577	-1.00887	0.984544	0.000130394	-9.35431e-05	-0.175137	0	0	0	2	0	2642.21	9.86492	img_Car1__0_1698757300354925700.png
Car1	1698757300453	261.231	-132.902	-1.00234	0.984537	-0.000500719	-0.00299624	-0.17515	0	0	0	2	0	2110.57	9.95003	img_Car1__0_1698757300452835200.png
Car1	1698757300551	262.118	-133.228	-0.995401	0.984547	-0.000326012	-0.00412464	-0.175073	0	0	0	0	0	1794.11	9.93863	img_Car1__0_1698757300550664000.png
Car1	1698757300647	263.012	-133.556	-0.97188	0.984523	-0.00122361	-0.0100828	-0.174958	0	0	0	0	0	1734.76	9.94679	img_Car1__0_1698757300646958200.png
Car1	1698757300742	263.912	-133.887	-0.94934	0.984455	-0.00193096	-0.0151436	-0.17497	0	0	0	1	0	1640.64	9.85155	img_Car1__0_1698757300742039600.png
Car1	1698757300836	264.784	-134.207	-0.919023	0.984375	-0.00231972	-0.0190932	-0.175034	0	0	0	1	0	1536.82	9.53376	img_Car1__0_1698757300835603800.png
Car1	1698757300931	265.614	-134.512	-0.881303	0.984292	-0.0032365	-0.022371	-0.175095	1	0	0	1	0	1575.46	9.23236	img_Car1__0_1698757300931006400.png
Car1	1698757301024	266.465	-134.825	-0.838452	0.98418	-0.00421195	-0.0266514	-0.175102	1	0	0	1	0	1885.76	8.95759	img_Car1__0_1698757301024430000.png
Car1	1698757301117	267.241	-135.11	-0.794657	0.984108	-0.00453048	-0.0293909	-0.175065	1	0	0	1	0	2390.75	8.76391	img_Car1__0_1698757301117101300.png
Car1	1698757301211	267.996	-135.388	-0.743068	0.983977	-0.00498945	-0.0339496	-0.174959	0	0	0	1	0	2584.8	8.65736	img_Car1__0_1698757301211047700.png
Car1	1698757301303	268.75	-135.664	-0.683855	0.983803	-0.0067433	-0.0388468	-0.174865	0	0	0	1	0	2289.46	8.54576	img_Car1__0_1698757301303314700.png
Car1	1698757301392	269.477	-135.932	-0.623192	0.983505	-0.00788309	-0.0454686	-0.174897	0	1	0	1	0	2018.15	8.39051	img_Car1__0_1698757301391885200.png
Car1	1698757301485	270.176	-136.18	-0.555892	0.983925	-0.00869831	-0.0486715	-0.1716	0	1	0	1	0	1811.17	8.22543	img_Car1__0_1698757301484502400.png
Car1	1698757301577	270.861	-136.398	-0.483157	0.985484	-0.0115355	-0.0519643	-0.161208	0	0	0	1	0	1646.08	8.04436	img_Car1__0_1698757301577029800.png
Car1	1698757301670	271.565	-136.624	-0.404924	0.986156	-0.0119395	-0.0550251	-0.155969	0	0	0	1	0	1517.47	7.84922	img_Car1__0_1698757301669664500.png
Car1	1698757301762	272.248	-136.846	-0.324656	0.986068	-0.0114509	-0.0587	-0.155218	0	0	0	1	0	1416.86	7.64716	img_Car1__0_1698757301762095800.png
Car1	1698757301854	272.913	-137.061	-0.241583	0.985945	-0.0106366	-0.0611653	-0.15511	0	1	0	1	0	1337.5	7.43846	img_Car1__0_1698757301853659200.png
Car1	1698757301948	273.559	-137.26	-0.161278	0.986393	-0.0107691	-0.0627839	-0.15156	0	1	0	1	0	1268.87	7.22091	img_Car1__0_1698757301947389200.png
Car1	1698757302041	274.215	-137.437	-0.0790595	0.988082	-0.0122204	-0.0625008	-0.140135	0	0	0	1	0	1214.31	7.01156	img_Car1__0_1698757302041101400.png
Car1	1698757302135	274.842	-137.607	0.00349754	0.988734	-0.0117967	-0.0637626	-0.134908	0	0	0	1	0	1173.13	6.80135	img_Car1__0_1698757302134675400.png
Car1	1698757302231	275.449	-137.775	0.0855351	0.988811	-0.0105935	-0.064202	-0.13423	0	0	0	1	0	1138.93	6.58587	img_Car1__0_1698757302230559500.png
Car1	1698757302325	276.055	-137.942	0.163015	0.988693	-0.0111189	-0.066297	-0.134043	1	0	0	1	0	1219.65	6.37948	img_Car1__0_1698757302324803000.png
Car1	1698757302420	276.63	-138.101	0.24015	0.988683	-0.0114578	-0.0663791	-0.13405	1	0	0	1	0	1527.02	6.22536	img_Car1__0_1698757302419110100.png
Car1	1698757302515	277.196	-138.258	0.318377	0.988683	-0.0112802	-0.0667724	-0.133866	1	1	0	1	0	2006.47	6.1672	img_Car1__0_1698757302514702600.png
Car1	1698757302609	277.755	-138.397	0.398674	0.98937	-0.0103729	-0.068771	-0.127714	0	1	0	1	0	2310.58	6.19194	img_Car1__0_1698757302609287300.png
Car1	1698757302705	278.344	-138.511	0.482562	0.991119	-0.00945558	-0.0709956	-0.11204	0	0	0	1	0	2083.31	6.24204	img_Car1__0_1698757302705188300.png
Car1	1698757302801	278.927	-138.611	0.565664	0.992413	-0.0068762	-0.0738012	-0.0980936	0	1	0	1	0	1792.42	6.24469	img_Car1__0_1698757302800624200.png
Car1	1698757302895	279.48	-138.703	0.651324	0.992842	-0.00496646	-0.0778992	-0.0903987	0	1	0	1	0	1581.05	6.18204	img_Car1__0_1698757302895544500.png
Car1	1698757302991	280.073	-138.773	0.747233	0.993869	-0.00310057	-0.0812031	-0.0749744	0	1	0	1	0	1422.55	6.06021	img_Car1__0_1698757302991131100.png
Car1	1698757303086	280.624	-138.801	0.83419	0.995131	-0.00209758	-0.083655	-0.0520734	0	0	0	1	0	1308.54	5.92151	img_Car1__0_1698757303086305600.png
Car1	1698757303180	281.185	-138.807	0.916413	0.996224	-2.38796e-05	-0.081471	-0.0300212	0	1	0	1	0	1222.88	5.80192	img_Car1__0_1698757303180051400.png
Car1	1698757303275	281.731	-138.799	1.00017	0.99692	0.000387323	-0.0772386	-0.0135946	0	1	0	1	0	1152.7	5.63525	img_Car1__0_1698757303275341100.png
Car1	1698757303370	282.269	-138.757	1.08294	0.997282	-0.00194188	-0.0731361	0.00877036	0	0	0	1	0	1100.13	5.50076	img_Car1__0_1698757303369873900.png
Car1	1698757303465	282.788	-138.712	1.16227	0.997331	-0.0026838	-0.0691731	0.0232238	0	0	0	1	0	1053	5.35827	img_Car1__0_1698757303464553000.png
Car1	1698757303561	283.294	-138.684	1.23489	0.997186	0.000160018	-0.070458	0.025624	0	1	0	1	0	1016.25	5.19527	img_Car1__0_1698757303561448900.png
Car1	1698757303657	283.782	-138.651	1.30499	0.996944	0.0031166	-0.072484	0.0289523	1	0	0	1	0	1043.49	5.04327	img_Car1__0_1698757303656952100.png
Car1	1698757303753	284.259	-138.622	1.37332	0.996766	0.00667032	-0.0742916	0.0299005	1	0	0	1	0	1279.9	4.93623	img_Car1__0_1698757303752610600.png
Car1	1698757303849	284.724	-138.594	1.44075	0.996611	0.00988313	-0.0758737	0.0302162	1	0	0	1	0	1715.78	4.92378	img_Car1__0_1698757303848579400.png
Car1	1698757303944	285.187	-138.565	1.51042	0.996393	0.0120618	-0.078209	0.0306322	1	1	0	1	0	2146.02	5.0422	img_Car1__0_1698757303944076200.png
Car1	1698757304039	285.659	-138.527	1.58629	0.996128	0.0139663	-0.0796068	0.0345791	0	1	0	1	0	2259.82	5.21502	img_Car1__0_1698757304039126200.png
Car1	1698757304135	286.144	-138.462	1.6666	0.995447	0.0150863	-0.081439	0.0471677	0	1	0	1	0	1937.89	5.31075	img_Car1__0_1698757304135331200.png
Car1	1698757304229	286.634	-138.362	1.74167	0.994304	0.013707	-0.0806552	0.0683167	0	0	0	1	0	1665.31	5.30189	img_Car1__0_1698757304228873800.png
Car1	1698757304321	287.126	-138.249	1.80293	0.993436	0.0138173	-0.0728809	0.0870816	0	0	0	1	0	1467.15	5.27691	img_Car1__0_1698757304321410700.png
Car1	1698757304414	287.61	-138.153	1.86809	0.993639	0.0158765	-0.0637499	0.0914611	0	1	0	1	0	1324.16	5.19889	img_Car1__0_1698757304413797400.png
Car1	1698757304506	288.087	-138.049	1.93387	0.99357	0.0164931	-0.0553224	0.0973947	0	1	0	1	0	1214.16	5.08498	img_Car1__0_1698757304505659300.png
Car1	1698757304599	288.544	-137.924	1.99967	0.992564	0.0144319	-0.0481007	0.110883	1	1	0	1	0	1188.22	4.91446	img_Car1__0_1698757304598693900.png
Car1	1698757304688	288.978	-137.771	2.0453	0.99024	0.00949591	-0.0453139	0.131457	1	1	0	1	0	1370.25	4.74265	img_Car1__0_1698757304687833500.png
Car1	1698757304770	289.362	-137.605	2.07699	0.986703	0.00687804	-0.0449049	0.156058	1	0	0	1	0	1724.23	4.68585	img_Car1__0_1698757304770497000.png
Car1	1698757304845	289.699	-137.44	2.10969	0.982993	0.00585906	-0.0447758	0.178006	0	0	0	1	0	1967.52	4.76964	img_Car1__0_1698757304844544700.png
Car1	1698757304913	290.009	-137.295	2.14289	0.980824	0.00712367	-0.0449612	0.189503	0	0	0	1	0	1852.01	4.84342	img_Car1__0_1698757304912611700.png
Car1	1698757304978	290.304	-137.17	2.17611	0.980295	0.00900829	-0.0445077	0.192247	0	1	0	1	0	1649.42	4.86391	img_Car1__0_1698757304977710700.png
Car1	1698757305043	290.592	-137.044	2.20948	0.979684	0.00983316	-0.0442341	0.195361	0	0	0	1	0	1491.03	4.84426	img_Car1__0_1698757305042456700.png
Car1	1698757305107	290.875	-136.922	2.23859	0.9792	0.0108477	-0.0457653	0.19737	1	0	0	1	0	1460.96	4.80367	img_Car1__0_1698757305106405400.png
Car1	1698757305169	291.152	-136.804	2.26472	0.979018	0.0124327	-0.0480414	0.197638	1	0	0	1	0	1584.18	4.77749	img_Car1__0_1698757305168728500.png
Car1	1698757305231	291.421	-136.692	2.29169	0.978869	0.0143336	-0.0502176	0.197709	1	0	0	1	0	1836.04	4.79127	img_Car1__0_1698757305230561800.png
Car1	1698757305293	291.691	-136.577	2.32079	0.978721	0.0160677	-0.0519955	0.197848	1	1	0	1	0	2102.26	4.85328	img_Car1__0_1698757305292800600.png
Car1	1698757305356	291.962	-136.456	2.35248	0.978139	0.0165965	-0.0530625	0.200381	1	1	0	1	0	2345.31	4.94238	img_Car1__0_1698757305355924700.png
Car1	1698757305416	292.24	-136.319	2.38708	0.976698	0.0165684	-0.0537082	0.207126	1	1	0	1	0	2576.32	5.04738	img_Car1__0_1698757305415973800.png
Car1	1698757305475	292.5	-136.176	2.42069	0.974347	0.0159512	-0.0548267	0.217687	1	1	0	1	0	2781.4	5.15574	img_Car1__0_1698757305475213900.png
Car1	1698757305534	292.757	-136.015	2.45693	0.970824	0.0145307	-0.0568229	0.232511	0	1	0	1	0	2896.56	5.26928	img_Car1__0_1698757305533902600.png
Car1	1698757305591	293.004	-135.84	2.49301	0.966096	0.0124952	-0.0590254	0.251034	0	0	0	1	0	2717.52	5.39695	img_Car1__0_1698757305590515100.png
Car1	1698757305645	293.245	-135.657	2.52509	0.961293	0.0103178	-0.0594723	0.268835	0	0	0	1	0	2418.08	5.52996	img_Car1__0_1698757305644773900.png
Car1	1698757305698	293.486	-135.481	2.55607	0.95803	0.00994733	-0.0581536	0.280533	0	0	0	1	0	2176.14	5.60185	img_Car1__0_1698757305697948300.png
Car1	1698757305749	293.73	-135.315	2.58716	0.9569	0.0114721	-0.0561143	0.284715	0	0	0	1	0	1977.88	5.62814	img_Car1__0_1698757305749261900.png
Car1	1698757305801	293.972	-135.155	2.61793	0.956702	0.0134877	-0.0540197	0.285695	0	1	0	1	0	1815.38	5.62443	img_Car1__0_1698757305801212700.png
Car1	1698757305853	294.211	-134.991	2.64955	0.955971	0.0145379	-0.0518789	0.288473	0	1	0	1	0	1678.94	5.59717	img_Car1__0_1698757305852811600.png
Car1	1698757305904	294.443	-134.82	2.68268	0.95432	0.0144085	-0.0500121	0.294217	0	1	0	1	0	1563.84	5.54991	img_Car1__0_1698757305903778900.png
Car1	1698757305954	294.664	-134.643	2.71615	0.951665	0.01382	-0.0486845	0.302938	1	1	0	1	0	1512.46	5.485	img_Car1__0_1698757305953863500.png
Car1	1698757306003	294.87	-134.464	2.74827	0.948071	0.0128782	-0.0476356	0.314209	1	0	0	1	0	1572.58	5.43465	img_Car1__0_1698757306002634000.png
Car1	1698757306050	295.065	-134.288	2.77586	0.944515	0.0129251	-0.0478541	0.324707	1	0	0	1	0	1720.97	5.42262	img_Car1__0_1698757306050325400.png
Car1	1698757306097	295.256	-134.121	2.80167	0.942318	0.0139045	-0.0486477	0.330873	1	0	0	1	0	1937.12	5.4243	img_Car1__0_1698757306096725300.png
Car1	1698757306157	295.506	-133.915	2.83511	0.941502	0.0157176	-0.0495658	0.332971	1	0	0	1	0	2209	5.45475	img_Car1__0_1698757306157143500.png
Car1	1698757306203	295.697	-133.76	2.86046	0.941352	0.0168091	-0.0502584	0.333239	1	0	0	1	0	2399.36	5.50955	img_Car1__0_1698757306203062200.png
Car1	1698757306248	295.893	-133.601	2.88647	0.94126	0.0176725	-0.0510395	0.333335	1	0	0	1	0	2578.96	5.5836	img_Car1__0_1698757306248368100.png
Car1	1698757306308	296.151	-133.392	2.92192	0.941159	0.0187936	-0.0520306	0.333407	1	0	0	1	0	2797.1	5.70419	img_Car1__0_1698757306307588700.png
Car1	1698757306352	296.346	-133.234	2.95054	0.941083	0.0198299	-0.0528149	0.333437	1	0	0	1	0	2955.98	5.80795	img_Car1__0_1698757306352465200.png
Car1	1698757306397	296.545	-133.073	2.98021	0.940996	0.0212707	-0.0535613	0.333473	1	0	0	1	0	3106.38	5.9182	img_Car1__0_1698757306397226300.png
Car1	1698757306456	296.817	-132.853	3.02119	0.940856	0.0236236	-0.0546415	0.333535	1	1	0	1	0	3296.23	6.07291	img_Car1__0_1698757306455846800.png
Car1	1698757306500	297.02	-132.685	3.05295	0.940437	0.0245152	-0.0553106	0.334542	1	1	0	1	0	3437.29	6.18054	img_Car1__0_1698757306499733800.png
Car1	1698757306556	297.291	-132.447	3.09033	0.938789	0.0231239	-0.0537703	0.339484	1	1	0	1	0	3616.16	6.31208	img_Car1__0_1698757306556280800.png
Car1	1698757306599	297.487	-132.264	3.1158	0.936651	0.0215423	-0.0518918	0.345728	1	1	0	1	0	3748.23	6.40525	img_Car1__0_1698757306598834400.png
Car1	1698757306654	297.745	-132.01	3.15003	0.93276	0.0195094	-0.0491317	0.3566	1	0	0	1	0	3912.75	6.56864	img_Car1__0_1698757306653898200.png
Car1	1698757306695	297.938	-131.82	3.17694	0.930592	0.0188164	-0.0467563	0.362573	1	0	0	1	0	4034.89	6.69042	img_Car1__0_1698757306694855900.png
Car1	1698757306748	298.203	-131.568	3.21601	0.92947	0.0183861	-0.0436119	0.365849	1	0	0	1	0	4187.94	6.85441	img_Car1__0_1698757306748274500.png
Car1	1698757306801	298.469	-131.318	3.25939	0.929165	0.0181151	-0.0416718	0.366861	1	0	0	1	0	4337.02	7.02234	img_Car1__0_1698757306800796700.png
Car1	1698757306853	298.737	-131.066	3.30894	0.928934	0.0186106	-0.0420319	0.367381	1	1	0	1	0	4477.34	7.19033	img_Car1__0_1698757306852861500.png
Car1	1698757306892	298.932	-130.878	3.34094	0.928201	0.0196563	-0.0448315	0.368846	1	0	0	1	0	4581.16	7.31842	img_Car1__0_1698757306892376100.png
Car1	1698757306955	299.262	-130.561	3.39084	0.927196	0.0227749	-0.050578	0.370448	1	0	0	1	0	4742.94	7.52693	img_Car1__0_1698757306955007200.png
Car1	1698757306993	299.466	-130.368	3.42164	0.926876	0.0250985	-0.054016	0.370613	1	0	0	1	0	4839.19	7.65561	img_Car1__0_1698757306992990200.png
Car1	1698757307054	299.8	-130.05	3.47381	0.92649	0.0283781	-0.0591367	0.37056	1	0	0	0	0	4867.18	7.78591	img_Car1__0_1698757307054158000.png
Car1	1698757307092	300.009	-129.85	3.50851	0.926319	0.0293119	-0.06195	0.370454	1	1	0	0	0	4803.91	7.82738	img_Car1__0_1698757307091614600.png
Car1	1698757307152	300.343	-129.526	3.57077	0.925609	0.0290776	-0.064085	0.371881	1	1	0	0	0	4704	7.89224	img_Car1__0_1698757307151855300.png
Car1	1698757307200	300.612	-129.255	3.62503	0.924102	0.0284307	-0.0646736	0.375558	1	0	0	2	0	4507.69	8.07417	img_Car1__0_1698757307199621900.png
